,name,esrb,total_rating
1212,All-Star Fruit Racing,3.0,58.83333333333335
1213,All Points Bulletin: Reloaded,6.0,61.6069911391655
1214,Alienation,6.0,74.91907488871445
1215,Alien: Isolation,6.0,86.2650695363585
1216,Alekhine's Gun,6.0,41.5
1217,Alchemic Jousts,3.0,60.0
1218,Akiba's Trip: Undead & Undressed,6.0,63.7478134110787
1219,AirMech Arena,4.0,80.0
1220,AirMech,4.0,45.6140350877193
1221,Air Conflicts: Vietnam,5.0,45.0
1222,Air Conflicts: Pacific Carriers,5.0,40.0
1223,Agatha Christie: The ABC Murders,5.0,71.51535272497816
1224,Agatha Christie - The ABC Murders,5.0,63.0
1225,Afro Samurai 2: Revenge of Kuma,6.0,28.75
1226,Adventures of Pip,4.0,71.9375
1227,Adventure Time: Pirates Of The Enchiridion,4.0,56.33333333333335
1228,Adventure Time: Finn and Jake Investigations,1.0,67.5
1229,Adventure Pop,4.0,47.0
1230,Adam's Venture: Origins,3.0,52.0
1231,AdVenture Capitalist,3.0,65.1094573691961
1232,Action Henk,3.0,66.91700898898125
1233,Ace of Seafood,5.0,80.0
1234,Ace Banana,3.0,26.6666666666667
1235,Abyss Odyssey,5.0,59.92857142857145
1236,Absolver,5.0,66.87876480170985
1237,Absolute Drift: Zen Edition,3.0,70.5
1238,Abo Khashem,5.0,60.0
1239,Aaru's Awakening,3.0,61.3150041765505
1240,Aaero,3.0,74.83333333333334
1241,ARK: Survival Evolved,5.0,67.27393564412884
1242,ANIMA: GATE OF MEMORIES - THE NAMELESS CHRONICLES,5.0,68.5
1243,AIPD,3.0,57.5
1244,AFL Evolution,3.0,60.0
1245,AER,4.0,72.0
1246,ADR1FT,5.0,77.3066730787269
1247,ACA NEOGEO WORLD HEROES 2 JET,5.0,60.0
1248,ACA NEOGEO TOP HUNTER: RODDY & CATHY,4.0,90.0
1249,ACA NEOGEO STREET HOOP,3.0,70.0
1250,ACA NEOGEO SOCCER BRAWL,3.0,80.0
1251,ACA NEOGEO SAMURAI SHODOWN III,5.0,80.0
1252,ACA NEOGEO REAL BOUT FATAL FURY SPECIAL,5.0,90.0
1253,ACA NEOGEO NAM-1975,5.0,63.0
1254,ACA NEOGEO METAL SLUG,5.0,75.0
1255,ACA NEOGEO ALPHA MISSION II,3.0,51.0
1256,ABZÃ›,3.0,80.2366109904641
1257,A Way Out,6.0,78.67824541376649
1258,A Hole New World,5.0,72.0
1259,A Hat in Time,4.0,81.7384628447326
1260,A Boy and His Blob,3.0,70.16666666666666
1261,99Vidas,5.0,54.5
1262,88 Heroes,4.0,83.25
1263,7 Days to Die,6.0,50.38741488512065
1264,428: Shibuya Scramble,5.0,76.25
1265,3D Mini Golf,3.0,40.0
1266,36 Fragments of Midnight,3.0,47.0
1267,303 Squadron: Battle of Britain,4.0,50.0
1268,2Dark,6.0,53.6256830601093
1269,20XX,4.0,77.66666666666666
1270,1979 Revolution: Black Friday,6.0,62.16666666666665
1271,100ft Robot Golf,4.0,59.0
1272,1001 Spikes,5.0,83.5
1273,10 Second Ninja X,5.0,73.66666666666666
1274,#KILLALLZOMBIES,5.0,67.5
